
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000740                       # Number of seconds simulated (Second)
simTicks                                    739701000                       # Number of ticks simulated (Tick)
finalTick                                   739701000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      5.34                       # Real time elapsed on the host (Second)
hostTickRate                                138597586                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    1202756                       # Number of bytes of host memory used (Byte)
simInsts                                      1428746                       # Number of instructions simulated (Count)
simOps                                        2540057                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   267697                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     475916                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                           739702                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.517728                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.931516                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         2569154                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       90                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        2562307                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    105                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                29181                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined             38027                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  42                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples              700369                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.658510                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.408112                       # Number of insts issued each cycle (Count)
system.cpu.rename.skidInsts                     32269                       # count of insts added to the skid buffer (Count)
system.cpu.rename.intReturned                 1140602                       # count of registers freed and written back to integer free list (Count)
system.cpu.rename.fpReturned                   960182                       # count of registers freed and written back to floating point free list (Count)
system.cpu.rob.reads                          3094620                       # The number of ROB reads (Count)
system.cpu.rob.writes                         5141772                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                  1428746                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                    2540057                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    17                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp                 1735                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty            903                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict                864                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq                1236                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp               1236                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq            1735                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port         2774                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port         4934                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                     7708                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port        64640                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port       183296                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                    247936                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                                 1                       # Total snoops (Count)
system.l2bus.snoopTraffic                           0                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples                2972                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.000673                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.025937                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                      2970     99.93%     99.93% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                         2      0.07%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total                  2972                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED    739701000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy              6543000                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy             3030999                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy             5883000                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests            4737                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests         1766                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            2                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops                 0                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst               139                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data               800                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total                  939                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst              139                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data              800                       # number of overall hits (Count)
system.l2cache.overallHits::total                 939                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst             871                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data            1161                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total               2032                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst            871                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data           1161                       # number of overall misses (Count)
system.l2cache.overallMisses::total              2032                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst     84991000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data    113378000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total     198369000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst     84991000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data    113378000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total    198369000                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst          1010                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data          1961                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total             2971                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst         1010                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data         1961                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total            2971                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.862376                       # miss rate for demand accesses (Ratio)
