
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000810                       # Number of seconds simulated (Second)
simTicks                                    810298000                       # Number of ticks simulated (Tick)
finalTick                                   810298000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      5.63                       # Real time elapsed on the host (Second)
hostTickRate                                143822683                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    1200708                       # Number of bytes of host memory used (Byte)
simInsts                                      1428746                       # Number of instructions simulated (Count)
simOps                                        2540057                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   253588                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     450833                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                           810299                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.567140                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.763233                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         2740074                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      105                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        2682728                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    833                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               200116                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            243535                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  57                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples              770678                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.480997                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.498664                       # Number of insts issued each cycle (Count)
system.l2bus.snoopFanout::1                         2      0.07%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total                  3057                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED    810298000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy              6866000                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy             3042000                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy             6126999                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests            4904                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests         1848                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            2                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops                 0                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst               133                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data               878                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total                 1011                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst              133                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data              878                       # number of overall hits (Count)
system.l2cache.overallHits::total                1011                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst             881                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data            1164                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total               2045                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst            881                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data           1164                       # number of overall misses (Count)
system.l2cache.overallMisses::total              2045                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst     86268000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data    112952000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total     199220000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst     86268000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data    112952000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total    199220000                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst          1014                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data          2042                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total             3056                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst         1014                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data         2042                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total            3056                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.868836                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.570029                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.669175                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.868836                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.570029                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.669175                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 97920.544835                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 97037.800687                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 97418.092910                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 97920.544835                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 97037.800687                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 97418.092910                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.demandMshrMisses::cpu.inst          881                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.data         1164                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::total           2045                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.inst          881                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.data         1164                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::total          2045                       # number of overall MSHR misses (Count)
