
---------- Begin Simulation Statistics ----------
simSeconds                                   0.479341                       # Number of seconds simulated (Second)
simTicks                                 479340817000                       # Number of ticks simulated (Tick)
finalTick                                479340817000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    716.69                       # Real time elapsed on the host (Second)
hostTickRate                                668824139                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    1215128                       # Number of bytes of host memory used (Byte)
simInsts                                    100000001                       # Number of instructions simulated (Count)
simOps                                      147880382                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   139530                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     206337                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        479340818                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               4.793408                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.208620                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       148646371                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       27                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      148260980                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   1161                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               765918                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1588154                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                   3                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           479292833                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.309333                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.827533                       # Number of insts issued each cycle (Count)
system.l2cache.overallMisses::cpu.data        3476590                       # number of overall misses (Count)
system.l2cache.overallMisses::total           3477689                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst    107932000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data 361898100000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total  362006032000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst    107932000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data 361898100000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total 362006032000                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst          1394                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data       4165072                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total          4166466                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst         1394                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data      4165072                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total         4166466                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.788379                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.834701                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.834686                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.788379                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.834701                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.834686                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 98209.281165                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 104095.708726                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 104093.848530                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 98209.281165                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 104095.708726                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 104093.848530                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.writebacks::writebacks          105361                       # number of writebacks (Count)
system.l2cache.writebacks::total               105361                       # number of writebacks (Count)
system.l2cache.demandMshrMisses::cpu.inst         1099                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.data      3476590                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::total        3477689                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.inst         1099                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.data      3476590                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::total       3477689                       # number of overall MSHR misses (Count)
system.l2cache.demandMshrMissLatency::cpu.inst     85952000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu.data 292366300000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::total 292452252000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.inst     85952000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.data 292366300000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::total 292452252000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.demandMshrMissRate::cpu.inst     0.788379                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::cpu.data     0.834701                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::total     0.834686                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.inst     0.788379                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.data     0.834701                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::total     0.834686                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.demandAvgMshrMissLatency::cpu.inst 78209.281165                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::cpu.data 84095.708726                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::total 84093.848530                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.inst 78209.281165                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.data 84095.708726                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::total 84093.848530                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.replacements                   3473604                       # number of replacements (Count)
system.l2cache.CleanEvict.mshrMisses::writebacks           14                       # number of CleanEvict MSHR misses (Count)
system.l2cache.CleanEvict.mshrMisses::total           14                       # number of CleanEvict MSHR misses (Count)
system.l2cache.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2cache.CleanEvict.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2cache.ReadExReq.hits::cpu.data        688152                       # number of ReadExReq hits (Count)
system.l2cache.ReadExReq.hits::total           688152                       # number of ReadExReq hits (Count)
system.l2cache.ReadExReq.misses::cpu.data       105374                       # number of ReadExReq misses (Count)
system.l2cache.ReadExReq.misses::total         105374                       # number of ReadExReq misses (Count)
system.l2cache.ReadExReq.missLatency::cpu.data  12523927000                       # number of ReadExReq miss ticks (Tick)
system.l2cache.ReadExReq.missLatency::total  12523927000                       # number of ReadExReq miss ticks (Tick)
