
---------- Begin Simulation Statistics ----------
simSeconds                                   0.479300                       # Number of seconds simulated (Second)
simTicks                                 479299982000                       # Number of ticks simulated (Tick)
finalTick                                479299982000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    707.80                       # Real time elapsed on the host (Second)
hostTickRate                                677164307                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    1217176                       # Number of bytes of host memory used (Byte)
simInsts                                    100000001                       # Number of instructions simulated (Count)
simOps                                      147880382                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   141282                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     208928                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        479299983                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               4.793000                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.208638                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       148098543                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       26                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      148005609                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    480                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               218089                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            426557                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                   2                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           479252551                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.308826                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.826073                       # Number of insts issued each cycle (Count)
system.l2bus.snoop_filter.hitSingleSnoops          274                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst               256                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data            688477                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total               688733                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst              256                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data           688477                       # number of overall hits (Count)
system.l2cache.overallHits::total              688733                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst            1072                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data         3476555                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total            3477627                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst           1072                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data        3476555                       # number of overall misses (Count)
system.l2cache.overallMisses::total           3477627                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst    105822000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data 361989670000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total  362095492000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst    105822000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data 361989670000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total 362095492000                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst          1328                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data       4165032                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total          4166360                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst         1328                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data      4165032                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total         4166360                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.807229                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.834701                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.834692                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.807229                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.834701                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.834692                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 98714.552239                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 104123.095996                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 104121.428779                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 98714.552239                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 104123.095996                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 104121.428779                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.writebacks::writebacks          105360                       # number of writebacks (Count)
system.l2cache.writebacks::total               105360                       # number of writebacks (Count)
system.l2cache.demandMshrMisses::cpu.inst         1072                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.data      3476555                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::total        3477627                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.inst         1072                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.data      3476555                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::total       3477627                       # number of overall MSHR misses (Count)
system.l2cache.demandMshrMissLatency::cpu.inst     84382000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu.data 292458570000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::total 292542952000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.inst     84382000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.data 292458570000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::total 292542952000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.demandMshrMissRate::cpu.inst     0.807229                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::cpu.data     0.834701                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::total     0.834692                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.inst     0.807229                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.data     0.834701                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::total     0.834692                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.demandAvgMshrMissLatency::cpu.inst 78714.552239                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::cpu.data 84123.095996                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::total 84121.428779                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.inst 78714.552239                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.data 84123.095996                       # average overall mshr miss latency ((Tick/Count))
